player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
181579,CM,79,40.2,61.2,59.6,81.5,65.0,74.4,63.0,60.0,18.6,CM,81.5
181714,CM,65,54.6,17.4,18.9,66.2,72.4,25.1,52.1,53.5,49.0,CDM,72.4
181767,CB,87,54.7,23.5,25.3,69.9,85.8,37.0,79.3,79.6,81.1,CDM,85.8
181778,LB,78,25.0,54.0,52.9,63.4,69.5,42.0,81.2,79.4,22.2,LB,81.2
181783,RB,72,38.9,45.6,44.2,22.7,52.2,20.6,77.1,75.0,36.7,LB,77.1
182242,LB,60,25.6,29.0,35.6,48.3,50.4,15.1,70.3,68.4,30.3,LB,70.3
182323,LB,71,18.9,59.0,58.4,68.6,69.6,46.9,76.5,74.5,17.1,LB,76.5
182577,ST,73,60.1,76.6,74.2,60.1,32.0,79.2,28.2,28.4,9.6,CAM,79.2
182581,CM,74,51.1,51.6,43.8,79.6,71.4,62.6,71.4,70.1,24.3,CM,79.6
182587,LW,58,54.1,66.1,68.0,47.5,30.2,63.9,39.6,42.4,7.6,RW,68.0
182618,CDM,72,56.9,14.6,16.0,62.7,76.9,33.2,58.3,59.4,73.0,CDM,76.9
182688,CDM,73,19.0,21.3,28.0,58.6,74.8,19.0,76.5,76.0,24.1,LB,76.5
182710,CAM,72,49.7,70.3,69.9,60.1,32.8,75.5,23.2,24.5,6.9,CAM,75.5
182711,LW,72,65.0,77.4,76.5,49.6,21.5,69.3,25.5,26.2,9.5,LW,77.4
182752,CM,63,61.0,15.9,19.0,64.3,71.7,28.5,56.4,57.5,52.8,CDM,71.7
182816,LB,70,38.9,33.6,29.5,71.7,69.7,41.8,76.4,75.4,22.1,LB,76.4
182870,CB,67,59.3,15.3,20.8,49.5,64.8,22.1,70.4,72.6,67.6,RB,72.6
182875,CB,75,57.9,17.3,20.8,40.1,61.4,11.4,62.7,63.6,78.9,CB,78.9
182893,CM,80,32.9,38.5,31.9,81.8,75.1,66.1,51.0,50.4,23.8,CM,81.8
182904,CB,76,57.1,14.5,18.6,66.2,79.0,32.8,59.8,59.3,78.7,CDM,79.0
182916,ST,75,70.5,74.7,71.9,52.9,17.6,77.8,13.1,15.4,6.0,CAM,77.8
182923,CB,74,56.6,17.3,19.8,62.6,78.3,32.4,63.6,61.4,72.8,CDM,78.3
182936,LB,69,18.9,29.5,31.7,44.2,61.1,23.0,76.3,76.2,23.8,LB,76.3
183120,LW,72,57.4,76.2,74.0,55.4,25.3,76.6,17.9,18.0,7.6,CAM,76.6
183283,RW,66,29.5,73.8,73.5,64.0,50.1,72.5,55.7,54.0,9.8,LW,73.8
183288,LB,82,38.8,36.2,34.7,63.0,75.4,25.6,84.2,82.4,46.7,LB,84.2
183291,LB,62,42.9,41.2,48.6,38.7,42.1,24.6,69.6,70.0,15.8,RB,70.0
183293,CM,72,52.3,63.0,62.1,76.2,59.0,71.3,57.0,57.0,18.9,CM,76.2
183299,ST,69,68.6,75.3,74.0,39.6,12.8,70.7,8.4,9.4,9.9,LW,75.3
