player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
136180,CM,73,9.1,51.6,55.8,76.0,71.9,58.1,66.2,65.0,34.8,CM,76.0
257851,CB,70,9.7,38.0,43.0,63.0,71.7,46.6,73.4,74.7,62.5,RB,74.7
73457,ST,73,61.2,66.9,65.0,46.3,40.8,72.6,32.1,34.9,13.0,CAM,72.6
96754,LW,75,34.4,76.4,76.5,56.0,38.7,75.8,25.2,26.7,10.9,RW,76.5
99227,CM,72,8.5,45.1,49.0,78.2,71.5,61.2,64.3,63.4,29.7,CM,78.2
131951,ST,70,62.8,75.3,73.6,41.4,22.4,68.8,22.1,24.0,11.6,LW,75.3
163639,CB,73,7.9,30.7,35.0,55.1,75.9,38.3,70.7,72.9,68.8,CDM,75.9
178322,LW,72,71.1,77.2,75.5,26.2,11.3,65.5,17.9,20.5,11.9,LW,77.2
198087,CDM,67,10.7,57.2,59.7,75.6,64.2,67.9,61.1,58.9,19.3,CM,75.6
294525,CM,69,11.3,46.6,49.8,74.9,70.8,59.6,65.4,65.2,30.7,CM,74.9
510241,CAM,65,46.0,74.6,74.5,43.7,25.2,70.4,22.4,20.4,13.3,LW,74.6
567217,RW,68,76.0,76.1,74.2,30.6,10.8,67.9,18.1,18.9,15.0,LW,76.1
132098,ST,90,54.4,65.3,66.6,77.5,46.0,79.6,30.5,30.7,7.6,CAM,79.6
153084,CM,83,10.5,38.8,43.3,80.5,71.2,57.3,62.5,61.7,24.9,CM,80.5
170986,LB,82,5.2,51.3,56.3,83.1,70.9,68.2,69.3,66.4,19.5,CM,83.1
175722,CB,80,7.1,28.3,33.2,72.1,79.0,43.9,62.6,61.9,58.7,CDM,79.0
192565,RW,85,56.5,76.0,77.4,64.5,35.9,79.0,37.0,35.5,7.8,CAM,79.0
200512,LW,84,55.4,73.3,75.1,66.2,40.1,77.8,39.1,39.6,8.3,CAM,77.8
243714,LW,84,64.3,79.3,79.8,57.8,26.9,77.9,27.8,27.2,7.3,RW,79.8
296429,ST,63,76.1,70.9,68.6,35.9,15.2,68.7,11.2,11.2,18.5,ST,76.1
344695,CB,82,7.5,25.5,29.6,63.3,78.1,34.8,68.2,71.1,62.6,CDM,78.1
353892,CB,79,6.8,38.1,42.3,72.7,77.9,47.2,70.7,71.8,54.1,CDM,77.9
356640,CDM,67,12.2,39.9,45.1,62.6,73.2,47.4,71.7,70.2,67.2,CDM,73.2
424204,LB,82,10.5,51.6,56.9,75.0,65.8,56.3,77.1,77.5,23.1,RB,77.5
475413,RB,79,6.2,42.3,45.9,67.9,74.7,46.0,77.1,78.0,40.1,RB,78.0
483046,RB,77,7.6,33.6,39.3,57.1,70.0,37.7,76.4,77.8,56.4,RB,77.8
503482,CB,83,5.7,20.8,23.5,54.9,78.8,28.0,68.1,71.1,66.5,CDM,78.8
522248,CB,66,12.5,10.9,11.9,30.6,55.1,16.9,42.5,44.3,80.5,CB,80.5
