player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
460378,RB,73,42.7,71.3,71.3,74.3,59.9,64.0,75.9,76.7,18.5,RB,76.7
460629,RB,69,21.7,47.5,48.7,63.5,64.9,43.7,75.7,75.4,16.6,LB,75.7
460651,CDM,73,28.6,21.3,25.6,66.0,76.0,39.6,58.9,58.4,29.9,CDM,76.0
460683,CB,61,58.0,5.6,12.3,38.8,54.1,18.8,47.1,46.7,69.9,CB,69.9
460934,CB,61,51.7,10.2,18.1,38.2,51.7,11.2,52.4,51.8,69.8,CB,69.8
460939,CM,82,35.1,64.8,61.8,82.5,73.7,73.7,67.0,66.3,23.4,CM,82.5
461019,RB,74,20.0,41.9,45.3,52.1,60.4,28.4,78.0,77.1,21.0,LB,78.0
461496,CDM,80,25.2,23.6,23.0,78.4,81.0,47.2,57.4,55.5,37.7,CDM,81.0
461582,CB,65,52.9,8.4,14.0,23.6,47.9,6.6,45.0,44.2,74.7,CB,74.7
461595,LB,64,24.2,59.0,61.9,51.3,54.4,43.2,71.9,72.4,10.8,RB,72.4
461629,CDM,69,21.7,18.3,21.3,65.2,74.5,44.0,50.3,47.0,18.2,CDM,74.5
461790,ST,69,75.7,60.3,58.6,28.9,6.8,58.3,4.4,9.4,16.4,ST,75.7
461833,CB,72,51.1,3.7,9.5,35.6,61.0,12.9,49.7,48.0,76.7,CB,76.7
461883,CB,76,55.6,34.2,37.0,41.1,63.3,17.6,79.1,78.5,69.8,LB,79.1
461903,CB,68,52.0,3.5,11.6,38.4,58.5,13.4,44.9,43.6,74.1,CB,74.1
461906,LB,66,47.9,27.1,35.8,47.9,64.0,13.4,72.1,70.4,55.3,LB,72.1
461939,RB,69,29.2,52.8,54.6,75.0,67.5,54.9,68.6,68.9,15.4,CM,75.0
461943,CM,77,34.4,66.0,65.0,79.9,66.7,77.9,63.6,63.4,17.3,CM,79.9
462086,RW,68,61.5,74.0,73.0,46.8,13.0,71.0,12.7,16.8,2.6,LW,74.0
462348,ST,75,79.7,58.0,55.3,37.3,15.3,60.5,7.8,11.9,27.7,ST,79.7
462698,CB,58,51.4,6.2,14.6,35.2,51.0,12.4,48.3,47.1,67.4,CB,67.4
462823,RW,76,50.9,78.7,76.8,51.6,27.0,72.3,28.0,30.6,7.4,LW,78.7
462837,LB,68,31.9,61.5,62.7,57.4,55.8,51.6,71.9,73.4,17.0,RB,73.4
462838,RB,70,24.5,65.4,65.8,53.0,55.8,49.3,73.8,75.0,14.6,RB,75.0
463603,CB,78,56.2,13.6,18.9,62.0,76.9,33.7,60.0,57.7,80.6,CB,80.6
463605,CB,77,61.0,27.1,31.6,45.1,69.6,17.0,78.9,78.7,78.0,LB,78.9
463617,LW,64,71.6,69.9,69.4,40.9,3.7,67.2,7.7,13.6,3.8,ST,71.6
463618,CM,78,56.3,29.9,26.0,78.1,81.3,55.6,64.5,64.5,64.3,CDM,81.3
463665,CB,76,53.5,14.0,18.8,56.4,76.4,27.5,51.2,50.7,78.4,CB,78.4
463751,CM,69,26.9,51.4,51.1,75.0,67.6,62.3,65.5,65.4,17.0,CM,75.0
463755,CDM,63,28.2,59.8,62.7,71.5,61.2,65.3,57.7,57.1,13.3,CM,71.5
463758,CDM,65,42.9,17.9,22.2,72.1,69.2,46.1,69.9,67.7,36.0,CM,72.1
464067,CB,63,53.2,8.5,20.5,51.7,63.2,13.6,62.1,60.8,69.0,CB,69.0
464195,ST,67,73.0,64.8,63.8,29.6,12.0,61.6,3.4,8.3,19.8,ST,73.0
464528,CB,72,57.2,16.8,22.8,58.1,75.8,22.9,69.6,67.5,76.3,CB,76.3
464597,CB,62,57.1,11.4,20.8,36.5,50.7,16.5,46.3,46.0,71.2,CB,71.2
464598,ST,72,75.2,75.7,73.3,39.3,11.7,70.4,10.2,15.7,14.9,LW,75.7
464599,CM,72,46.2,21.9,23.0,77.6,66.2,58.3,50.3,48.5,40.9,CM,77.6
464682,CM,66,16.0,47.6,49.4,72.3,64.9,56.7,56.8,55.3,11.8,CM,72.3
465294,CB,64,53.4,5.9,10.9,29.1,50.9,10.7,45.0,44.0,73.5,CB,73.5
465537,CB,60,68.6,13.2,18.3,57.8,57.7,34.3,45.5,48.2,65.9,ST,68.6
465565,LB,63,24.2,20.6,27.9,39.5,51.3,12.8,71.3,70.6,40.6,LB,71.3
465717,RB,73,19.9,51.1,50.4,54.7,59.4,39.5,77.1,78.0,20.2,RB,78.0
465830,CM,80,33.8,34.1,33.7,81.6,76.5,59.4,59.9,57.8,25.7,CM,81.6
465967,CM,75,25.7,17.9,18.4,77.8,78.9,56.4,55.7,52.9,35.4,CDM,78.9
466298,CDM,70,46.4,15.7,19.1,74.8,71.0,48.4,46.5,46.2,43.2,CM,74.8
466794,CB,78,49.1,15.0,21.2,67.5,80.8,35.1,64.0,61.8,70.4,CDM,80.8
466797,RB,60,21.4,49.6,55.6,31.4,39.4,21.7,67.8,68.5,10.1,RB,68.5
466809,LW,69,47.2,75.3,74.3,49.6,13.5,73.6,16.4,20.6,0.0,LW,75.3
467232,LW,68,41.1,71.9,71.2,61.3,47.0,73.8,45.9,46.6,10.1,CAM,73.8
467236,RB,67,47.6,47.4,50.3,26.6,41.6,15.8,69.7,72.1,39.8,RB,72.1
467250,RB,71,19.9,32.9,36.7,56.5,57.2,21.8,75.3,76.3,20.3,RB,76.3
467434,CM,74,39.8,50.6,48.8,78.2,70.5,68.6,65.4,64.2,21.3,CM,78.2
467437,CAM,77,76.3,71.8,67.7,68.6,39.0,77.9,33.9,38.2,21.5,CAM,77.9
467486,RW,70,33.2,76.2,75.3,54.7,39.5,68.7,43.4,44.4,4.4,LW,76.2
467563,CB,74,51.9,8.0,15.5,43.9,62.7,15.0,53.7,52.4,77.7,CB,77.7
467599,CB,69,53.6,8.8,14.8,53.3,71.7,19.8,55.1,53.9,75.0,CB,75.0
467623,ST,72,76.1,70.3,67.6,36.0,11.6,67.0,10.5,16.0,15.8,ST,76.1
467720,ST,77,76.9,72.0,67.9,41.2,14.3,71.8,7.1,12.5,13.4,ST,76.9
467940,CM,64,54.8,57.3,56.2,68.1,45.2,72.6,40.2,42.8,12.7,CAM,72.6
467992,CDM,77,20.8,31.5,34.0,69.5,79.9,37.5,69.1,67.9,32.5,CDM,79.9
468002,RB,73,37.6,29.7,33.8,43.1,63.6,16.2,77.8,76.8,59.0,LB,77.8
468036,LW,67,54.3,74.4,73.6,37.8,13.0,64.5,19.2,23.9,0.9,LW,74.4
468066,CDM,73,45.1,21.2,21.5,77.2,73.4,50.8,43.1,43.7,44.0,CM,77.2
468198,CM,73,54.6,52.5,50.3,77.4,60.6,68.6,46.0,48.1,21.9,CM,77.4
468256,CAM,70,46.0,71.1,71.0,63.2,35.2,75.7,34.7,36.9,1.5,CAM,75.7
468264,CM,69,47.3,72.6,70.8,67.9,49.7,76.9,47.9,48.6,14.8,CAM,76.9
468309,RB,70,28.9,29.3,33.9,34.4,48.8,14.4,75.9,75.7,37.2,LB,75.9
469050,CB,75,50.6,9.5,16.2,45.9,66.7,16.5,61.3,59.6,79.2,CB,79.2
469064,CM,65,15.6,40.0,43.0,73.4,66.1,57.8,54.3,53.2,12.7,CM,73.4
469082,RW,62,63.0,71.2,70.9,42.8,14.0,65.5,21.8,25.4,3.9,LW,71.2
469211,LB,72,42.5,24.6,22.3,40.5,62.8,26.7,75.5,76.2,34.4,RB,76.2
469669,CDM,71,39.3,19.8,20.2,69.5,76.0,48.4,49.1,48.6,34.0,CDM,76.0
469688,CB,59,44.6,4.9,11.5,27.3,52.4,5.8,50.9,48.9,68.8,CB,68.8
469690,ST,67,73.2,56.9,56.3,45.8,23.6,66.9,4.9,9.6,28.0,ST,73.2
469781,CB,78,50.6,15.5,21.4,66.1,81.3,29.7,67.1,65.5,72.8,CDM,81.3
