player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
257986,CB,66,61.6,5.8,11.5,52.7,58.8,29.1,42.5,39.6,72.3,CB,72.3
275303,RB,77,46.4,36.8,24.6,57.8,61.9,30.5,75.2,79.5,48.5,RB,79.5
284165,LW,79,64.3,79.6,75.6,51.6,28.3,76.8,29.3,23.6,9.7,LW,79.6
288233,RW,65,47.2,72.3,68.8,48.0,25.2,69.1,32.7,30.2,0.6,LW,72.3
288253,CB,77,30.7,24.3,28.1,51.5,69.7,28.5,78.4,79.5,54.6,RB,79.5
288255,CM,75,47.6,44.1,34.3,78.9,69.8,72.8,46.9,45.9,22.8,CM,78.9
289651,CB,67,46.3,13.1,20.2,35.7,64.7,12.6,69.3,68.7,71.3,CB,71.3
297693,CM,68,48.2,69.8,67.7,65.5,48.8,74.7,49.7,46.0,13.7,CAM,74.7
315128,CM,72,28.5,56.2,48.0,75.2,55.9,65.5,44.3,36.0,13.3,CM,75.2
315138,CB,67,51.8,6.5,15.1,50.2,61.2,25.4,49.8,47.8,72.1,CB,72.1
315145,CDM,76,35.5,16.2,14.7,66.6,77.4,36.4,57.8,56.4,45.6,CDM,77.4
315233,CDM,70,20.1,33.9,26.7,74.5,73.7,49.9,57.5,51.9,17.5,CM,74.5
315254,LB,68,40.7,54.6,46.6,61.8,60.9,47.2,73.5,73.2,18.0,LB,73.5
315283,ST,70,75.5,58.5,56.1,38.5,19.6,65.9,8.6,0.7,26.3,ST,75.5
317593,LW,65,58.2,73.1,71.1,41.3,19.8,69.8,21.3,14.6,7.9,LW,73.1
321528,RB,82,66.8,35.9,26.6,49.6,59.3,29.6,78.2,81.8,68.5,RB,81.8
322985,CM,76,49.3,58.3,50.3,79.9,73.7,66.8,68.5,66.1,20.9,CM,79.9
326029,RW,83,68.5,82.6,79.1,50.0,25.1,79.1,30.6,28.8,9.1,LW,82.6
326031,CB,84,59.5,16.0,19.2,58.7,76.7,33.0,62.2,62.3,83.3,CB,83.3
326329,CB,70,51.2,7.1,13.4,41.4,59.7,22.3,48.0,44.3,74.4,CB,74.4
326330,CM,87,42.0,55.6,53.3,84.2,73.3,68.5,67.9,69.3,25.6,CM,84.2
330659,CAM,77,57.4,80.5,77.7,52.7,28.4,75.2,33.3,28.4,7.6,LW,80.5
